id,title_text,label,oof_proba_t1
469,"??????????? ???????????? ""??????????????? ????????? ?????????""
?????????? ?????????: ????????
# ???????
## ?????????????? ???????",0,0.08456254005432129
2203,"??????????? ???????????? ""???????????? ? ????????? ????????????""
?????????? ?????????: 
# ???????
## ?????????? ???????????????????????",0,0.42988210916519165
1565,"??????????? ???????????? ""?????????? ? ?????""
?????????? ?????????: ????
# ???????
## ??????????? ????????? ????????? ??????",1,0.20802976191043854
1426,"??????????? ???????????? ""???????????? ???????????? ??????????""
?????????? ?????????: ???????? ? ????
# ???????
## ??????? ???????, ???????????? ????
### ?????????????? ???????",0,0.23183228075504303
1209,"??????????? ???????????? ""???????????????? ???????? ??? ????????????""
?????????? ?????????: ???????? ? ????
# ???????
## ???? ???????",0,0.08316225558519363
1231,"??????????? ???????????? ""????????? ????????????????? ?-????????? ?????? ??????""
?????????? ?????????: ???????? ? ????
# ???????
## ???????????? ?? ??????? ????????? ???? FAOD
### ???????????? ?? ??????? ???????? ????????-???????????? ???????????",1,0.5434302687644958
1534,"??????????? ???????????? ""?????? ????????? ????? ??????? ??????""
?????????? ?????????: ????????
# ???????
## ???????????? ?????????????????? ??????????",0,0.7059699296951294
694,"??????????? ???????????? ""??? ???????? ??????""
?????????? ?????????: ????????
# ???????
## ???????? ???????????? ??? ???????? ?????? (0, I, IIA, IIB, IIIA ??????)
### ?????? II? (?1N1?0), II? (?2N1?0, ?3N0?0), IIIA (?3N1?0) (????????? ???????)",1,0.9310297966003418
429,"??????????? ???????????? ""????????????? ???????:  ?????????????? ?-??????????""
?????????? ?????????: ???????? ? ????
# ???????
## ????? ??????? ? ??????? IgAN ? ????????",1,0.8462722897529602
230,"??????????? ???????????? ""????? ????????????""
?????????? ?????????: ???????? ? ????
# ???????
## ??????????? ???????",0,0.0834520012140274
489,"??????????? ???????????? ""?????????? ???? (???? ???????????, ???????????????? ?????????????? ? ?????????? ???????????)""
?????????? ?????????: ???????? ? ????
# ???????
## ??????? ??????? ??????? ?????",0,0.15531623363494873
1439,"??????????? ???????????? ""?????? ????????""
?????????? ?????????: ???????? ? ????
# ???????
## ?????????? ???????? ??????????????? ????????",0,0.48214656114578247
465,"??????????? ???????????? ""??????????????? ???????? ? ?????""
?????????? ?????????: ????
# ???????
## ???? ???????",0,0.08760838210582733
244,"??????????? ???????????? ""??????????????? ??????????????? ?????? ? ????????? ??????: ????????????, ??????? ?????""
?????????? ?????????: ????
# ???????
## ??????????? ?????????",0,0.26421040296554565
243,"??????????? ???????????? ""??? ?????????????? ??????""
?????????? ?????????: ????????
# ???????
## ???????????????? ??????? ? ????????? ? ????? ?????????????? ??????",0,0.7794366478919983
2085,"??????????? ???????????? ""?????????? ???????""
?????????? ?????????: ???????? ? ????
# ???????
## ??????? ?????????? ??",0,0.1224706694483757
847,"??????????? ???????????? ""??????????????? ???????? ????????? ???????. ??????????????? ???????? ????????? ???????""
?????????? ?????????: ????
# ???????
## ????????????? ???????",0,0.2599286139011383
1621,"??????????? ???????????? ""?????????""
?????????? ?????????: ???????? ? ????
# ???????
## ??????? ?????????????? ?????????? ?????????",0,0.5536498427391052
1611,"??????????? ???????????? ""??????????????? ??????????????? ?????, ???????? ???????, ???????????, ?????? ? ???????????? ??????? ???????""
?????????? ?????????: ????
# ???????
## ????????????????? ???????
### ??????????? ??????? ??? ????????? ? ?? ????? ?????????? ???????????? ????????????? ??? ????????????? (????????????????) ????????????",1,0.4304339289665222
1601,"??????????? ???????????? ""????????????????? ??????""
?????????? ?????????: ????????
# ???????
## ????????? ? ?????? ??????? ? ??????????? ????????? ??????? ???",0,0.7899991869926453
1006,"??????????? ???????????? ""????????????????? ??? II""
?????????? ?????????: ????
# ???????
## ???????????????? ???????",0,0.18648329377174377
1655,"??????????? ???????????? ""?????? ?????????? ???????""
?????????? ?????????: ????
# ???????
## ????????????? ? ???????????????? ???????",0,0.6106290221214294
798,"??????????? ???????????? ""???????? ???????????, ? ??? ????? ??????????? ?????????????????? ???????? ???????????""
?????????? ?????????: ????????
# ???????
## ????????????? ???????",0,0.44957467913627625
1812,"??????????? ???????????? ""?????? ????????? ????? ??????? ??????""
?????????? ?????????: ????????
# ???????
## ???????????????? ??????????",0,0.16560502350330353
1668,"??????????? ???????????? ""???????? ?????""
?????????? ?????????: ????????
# ???????
## ?????????????? ???????
### ???????. ??????? ??????? (??????????? ?????? ?????)",1,0.7850309610366821
114,"??????????? ???????????? ""??????? ??????? ???????""
?????????? ?????????: ????????
# ???????
## ?????????????? ????? ???????",0,0.07948721945285797
276,"??????????? ???????????? ""??????? ????????""
?????????? ?????????: ???????? ? ????
# ???????
## ????? ??????? ?????? ? ??????????? ????? ? ????????? ? ???",0,0.6953124403953552
1954,"??????????? ???????????? ""??????????? ???????? (???????????? ???????)""
?????????? ?????????: ????????
# ???????
## ???? ?????? ???????",0,0.06560390442609787
2133,"??????????? ???????????? ""????????????? ????????? ? ????????""
?????????? ?????????: ????????
# ???????
## ??????? ??????????????????? ?????????
### ????????????? ?????????",0,0.6271708607673645
332,"??????????? ???????????? ""??????????? ???????? ??????? D (???D) ? ????????""
?????????? ?????????: ????????
# ???????
## ????????????? ???????",0,0.14705152809619904
111,"??????????? ???????????? ""???-???????? ? ????????""
?????????? ?????????: ????????
# ???????
## ???? ???????",0,0.08428213745355606
18,"??????????? ???????????? ""??????????? ??????????""
?????????? ?????????: ????????
# ???????
## ?????????????? ???????",0,0.11219257116317749
138,"??????????? ???????????? ""??????? ?????""
?????????? ?????????: ????????
# ???????
## ?????????????? ???????
### ?? ?????? ????? (????? ????????????? ??????)",1,0.7243224382400513
1442,"??????????? ???????????? ""????????????? ????????? ? ????????""
?????????? ?????????: ????????
# ???????
## ??????? ??????????????????? ?????????
### ????????????????? ???????",0,0.7911294102668762
668,"??????????? ???????????? ""???????? ???? ? ????????? ????????""
?????????? ?????????: ????????
# ???????
## ??????? ????????? ??????????????? ? ???????????????? ????????? ???? (IIIC/D ???????????????? – IV ?????? ??? ?? ??????????)
### ??????? ????????? ? ??????? ??????? ??????????????? ????????: ????????????????????, ??????-????????????????, ? ??????????? ? ??????",1,0.8344563841819763
40,"??????????? ???????????? ""??????????????? ???????????????  ????""
?????????? ?????????: ????????
# ???????
## ????? ???????? ??????? ? ??????????? ?? ??????",0,0.7755144238471985
422,"??????????? ???????????? ""??????????????""
?????????? ?????????: ????
# ???????
## ?????????? ????????????? ? ???????????????? ???????",0,0.5028933882713318
934,"??????????? ???????????? ""??????????? ????????????? ?????? /  ??????? ?? ????? ??????????""
?????????? ?????????: ????????
# ???????
## ?????? ?????? ?? ???????",0,0.5537673830986023
388,"??????????? ???????????? ""???????? ???? ? ????????? ????????""
?????????? ?????????: ????????
# ???????
## ??????? ????????? ??????????????? ? ???????????????? ????????? ???? (IIIC/D ???????????????? – IV ?????? ??? ?? ??????????)
### ????? ??????? 1-? ????? ? ????????? ??????????????? ??? ?????????????? ????????? ???? ? ???????? ? ???? BRAF",1,0.9307067394256592
1300,"??????????? ???????????? ""??????????? ??????????""
?????????? ?????????: ????????
# ???????
## ?????????????? ??????????????? ???????",0,0.2903159558773041
1556,"??????????? ???????????? ""???????????""
?????????? ?????????: ???????? ? ????
# ???????
## ????????????? ?????????",0,0.13115257024765015
1732,"??????????? ???????????? ""???????????????? ????""
?????????? ?????????: ????????
# ???????
## ????????????? ???????",0,0.13266292214393616
467,"??????????? ???????????? ""???????????????????? ???????. ????????????????????/ ???????????????????? ???????????????""
?????????? ?????????: ????????
# ???????
## ?????????????? ???????",0,0.6101357936859131
1678,"??????????? ???????????? ""??? ???????? / ??? ???????? ????? / ????????? ??? ???????""
?????????? ?????????: ????????
# ???????
## ????????????",0,0.10648289322853088
1723,"??????????? ???????????? ""??????? ??????? ???????""
?????????? ?????????: ????????
# ???????
## ????????????-?????????????? ?????? ???????",0,0.8664526343345642
1519,"??????????? ???????????? ""?????????? ???????????????""
?????????? ?????????: ????????
# ???????
## ????????????? ???????
### ????????? ??? ?????????? ?????????????? ?????????????",1,0.8369088172912598
1158,"??????????? ???????????? ""?????????? ? ????????????? ???????? ? ?????????? ????????????? ???????  ? ???????? ??????""
?????????? ?????????: ????????
# ???????
## ????????????? ???????",0,0.8159425258636475
839,"??????????? ???????????? ""??????????? ????? ????????? ???????""
?????????? ?????????: ???????? ? ????
# ???????
## ?????????????? ???????",0,0.07147850096225739
1686,"??????????? ???????????? ""?????? ?????????????? (??????? ????)""
?????????? ?????????: ????
# ???????
## ????????????? ???????",0,0.1214049682021141
915,"??????????? ???????????? ""?????? ? ??????????? ?????????? (???????? ???????????? ?  ?????????-?????????????? ?????????)""
?????????? ?????????: ????????
# ???????
## ???????-?????????????? ??????????",1,0.4841993451118469
1182,"??????????? ???????????? ""??????????? ???????? ??????? ?""
?????????? ?????????: ????????
# ???????
## ????????????? ???????",0,0.13343185186386108
1819,"??????????? ???????????? ""?????????????????? ?????????? ????????????""
?????????? ?????????: ????????
# ???????
## ??????????? ???????",0,0.08573615550994873
0,"??????????? ???????????? ""??????????? ?????? ????????? ???????""
?????????? ?????????: ???????? ? ????
# ???????
## ????????????? ???????",0,0.0881175622344017
833,"??????????? ???????????? ""??????????????? ??? ????""
?????????? ?????????: ????????
# ???????
## ??????? ????????? ?????? ??????????? (I-II)",0,0.9022942781448364
941,"??????????? ???????????? ""?????????? ?????????? ??????????????? (???)""
?????????? ?????????: 
# ???????
## ??????????????? ?????????????",0,0.10072749853134155
865,"??????????? ???????????? ""??????????? ??????? ????????""
?????????? ?????????: ????????
# ???????
## ??????????? ??????? ???????? ?????????? ??????????????? ?????",1,0.8395445346832275
1154,"??????????? ???????????? ""?????????? ????????????""
?????????? ?????????: ???????? ? ????
# ???????
## ??????????????? ?????? ????????? ?????, ??????????? ?? ????? ?????????? ????????????",0,0.844925582408905
2128,"??????????? ???????????? ""??????????? ????????????? ?????? /  ??????? ?? ????? ??????????""
?????????? ?????????: ????????
# ???????
## ????????????? ? ???????????????? ???????",0,0.6719169616699219
880,"??????????? ???????????? ""????? ????""
?????????? ?????????: ???????? ? ????
# ???????
## ???? ???????",0,0.11080902069807053
740,"??????????? ???????????? ""???????? ??????????? ?????? ???????? ?????""
?????????? ?????????: ???????? ? ????
# ???????
## ????????????? ???????",0,0.09049230813980103
723,"??????????? ???????????? ""??????????""
?????????? ?????????: ????????
# ???????
## ?????????????? ??????? ???????????",0,0.2815479040145874
312,"??????????? ???????????? ""???????? ??????? ? ???????""
?????????? ?????????: ???????? ? ????
# ???????
## ????????????? ???????",0,0.06848643720149994
1942,"??????????? ???????????? ""?????????? ???? (???? ???????????, ???????????????? ?????????????? ? ?????????? ???????????)""
?????????? ?????????: ???????? ? ????
# ???????
## ?????????? ?? ?????????? ?????? ? ?????? 2 ???? ????? ?????",0,0.47976550459861755
950,"??????????? ???????????? ""??????????? ?????? ?????? ??? ????????????? ??? ?????????????? ????????? ? ???????????? ?????, ? ????????????? ?????? ?????""
?????????? ?????????: ???????? ? ????
# ???????
## ???????????? ??????",0,0.5148152709007263
146,"??????????? ???????????? ""??????? ?????""
?????????? ?????????: ????????
# ???????
## ????????????? ??????? ??
### ????????????? ??????? ?? ? ????? ????????????? ?????? ??? ??????????",1,0.8173931241035461
767,"??????????? ???????????? ""???????????????????? ??????????? ???????""
?????????? ?????????: ????????
# ???????
## ?????????????",0,0.08111068606376648
1498,"??????????? ???????????? ""??????????? ? ????????????? ????????????, ????????? ????????????? ???????? ??????? ??????????? ?? ????????""
?????????? ?????????: ???????? ? ????
# ???????
## ????????????",0,0.4756004810333252
428,"??????????? ???????????? ""?????????????? ??????????? ????????????""
?????????? ?????????: ???????? ? ????
# ???????
## ??????????? ?????????????
### ??????????? ??????????????? ????????? ? ??????? ??????????????? (??????????) ???????? ??????? ?????? ????????????",1,0.7358357906341553
1026,"??????????? ???????????? ""????????? ??????????????? ??????????????? ????????? ????? ? ???????? ????????""
?????????? ?????????: ????????
# ???????
## ?????????????????? ?????????",1,0.34811684489250183
1144,"??????????? ???????????? ""????????? ??????????????? ??????????????? ????????? ????? ? ???????? ????????""
?????????? ?????????: ????????
# ???????
## ????????????????? ????????????? ???????",0,0.5497040748596191
1018,"??????????? ???????????? ""?????????????????? ??? ?????????? ??????""
?????????? ?????????: ????????
# ???????
## ??????? ???????????????????? ????????",0,0.5714936852455139
165,"??????????? ???????????? ""??????????? ???????? (???????????? ???????)""
?????????? ?????????: ????????
# ???????
## ????????????? ???????",0,0.13528892397880554
1163,"??????????? ???????????? ""??????????????? ???????""
?????????? ?????????: ????????
# ???????
## ????????????? ???????",0,0.11174166947603226
270,"??????????? ???????????? ""?????????""
?????????? ?????????: ????????
# ???????
## ????? ???????? ??????? ?????????",0,0.2885526418685913
1329,"??????????? ???????????? ""???????? ?????????""
?????????? ?????????: 
# ???????
## ?????????????? ???????",0,0.11692406982183456
1648,"??????????? ???????????? ""?????????????? ???????""
?????????? ?????????: ???????? ? ????
# ???????
## ???? ???????",0,0.08881662786006927
75,"??????????? ???????????? ""????????????? ???????? ????????? ? ???????? ??????? ??????""
?????????? ?????????: ???????? ? ????
# ???????
## ?????????????",0,0.10903298854827881
1124,"??????????? ???????????? ""????????-???????? (???????????????) ???? ? ?????? ????? ?????""
?????????? ?????????: ????????
# ???????
## ????????????? ???????",0,0.19009830057621002
625,"??????????? ???????????? ""?????? ????????? ????? ??????? ??????""
?????????? ?????????: ????????
# ???????
## ???????????????????????",0,0.09290959686040878
1393,"??????????? ???????????? ""?????????????? ?????????""
?????????? ?????????: ???????? ? ????
# ???????
## ???????????? ????????????",0,0.07336185872554779
303,"??????????? ???????????? ""?????? ?????????????? ???????????""
?????????? ?????????: ???????? ? ????
# ???????
## ????????????? ???????",0,0.15597732365131378
648,"??????????? ???????????? ""?????????????? ? ????????""
?????????? ?????????: 
# ???????
## ????????? 3. ????????????? ???????",0,0.43038639426231384
1673,"??????????? ???????????? ""?????????????? ????????????? ???????? ????????""
?????????? ?????????: ???????? ? ????
# ???????
## ????????????? ???????",0,0.24789142608642578
1394,"??????????? ???????????? ""???????? ???????""
?????????? ?????????: ????????
# ???????
## ????????????",0,0.11831159889698029
1911,"??????????? ???????????? ""????????????? ???????""
?????????? ?????????: ???????? ? ????
# ???????
## ?????? ????? ??????? ?? ? ????????? ?????? 18 ???",1,0.7254121899604797
483,"??????????? ???????????? ""??????? ??????""
?????????? ?????????: ????????
# ???????
## ???????????????? ? ??????",0,0.13896118104457855
725,"??????????? ???????????? ""????? ????????????""
?????????? ?????????: ???????? ? ????
# ???????
## ?????????????? ???????",0,0.11427655071020126
927,"??????????? ???????????? ""???????? ???????""
?????????? ?????????: ????????
# ???????
## ????????????? ???????
### ???????????????? ??????????",1,0.6113113164901733
1796,"??????????? ???????????? ""??? ?????????????? ???????""
?????????? ?????????: ???????? ? ????
# ???????
## ???????????????? ???????",0,0.13990655541419983
1599,"??????????? ???????????? ""????????? ???????""
?????????? ?????????: ???????? ? ????
# ???????
## ??????????????? ?????? ???????",0,0.11972294002771378
737,"??????????? ???????????? ""??????????? ? ????????????? ????????????, ????????? ????????????? ???????? ??????? ??????????? ?? ????????""
?????????? ?????????: ???????? ? ????
# ???????
## ??????????????? ???????
### ?????? ????????????? ????????",0,0.5348290205001831
106,"??????????? ???????????? ""?????? ? ??????????? ?????????? (???????? ???????????? ?  ?????????-?????????????? ?????????)""
?????????? ?????????: ????????
# ???????
## ?????? ?????????",1,0.559286892414093
314,"??????????? ???????????? ""??????????""
?????????? ?????????: ???????? ? ????
# ???????
## ??????? ?????????? ??? ???????????? ? ????????",1,0.2900940775871277
1299,"??????????? ???????????? ""??????????? ? ????????????? ????????????, ????????? ????????????? ????????????? ??????? ??????? ?????? ????????????? ??????? (???????????? ?????????, ????????? ????????????? ????????????? ???????) (????? ???????? ? ????????)""
?????????? ?????????: ???????? ? ????
# ???????
## ????????????",0,0.7669344544410706
1724,"??????????? ???????????? ""???????? ??????? ?????? ??????????""
?????????? ?????????: ???????? ? ????
# ???????
## ?????????????? ???????:",0,0.11726940423250198
1469,"??????????? ???????????? ""??? ???????? / ??? ???????? ????? / ????????? ??? ???????""
?????????? ?????????: ????????
# ???????
## ????????????? ??????? III-IV ?????? ???? ????????",1,0.9159390926361084
734,"??????????? ???????????? ""5q-??????????????? ?????????? ???????? ???????""
?????????? ?????????: ????????
# ???????
## ???? ???????",0,0.07060404866933823
889,"??????????? ???????????? ""??????????? ????????? ???????????????""
?????????? ?????????: ????????
# ???????
## ?????????????? ???????
### ?????????????**/?????????????** (?????????? ???????????????? ??????????? ??????? 2–?? ????)",0,0.8798263072967529
1685,"??????????? ???????????? ""??????? ????""
?????????? ?????????: ????????
# ???????
## ????????????? ???????",0,0.10258457064628601
1508,"??????????? ???????????? ""???-???????? ? ?????""
?????????? ?????????: ????
# ???????
## ????????? ????? ????????? ???
### ????????? ????? ??? ??? ????????? ??????????????? ???????",1,0.8638243079185486
324,"??????????? ???????????? ""??????????? ????????""
?????????? ?????????: ???????? ? ????
# ???????
## ???? ???????",0,0.10353079438209534
1032,"??????????? ???????????? ""???????????????? ????????? ????????????""
?????????? ?????????: ????????
# ???????
## ??????????? ???????",0,0.07678093016147614
359,"??????????? ???????????? ""??????????????? ??? ????""
?????????? ?????????: ????????
# ???????
## ??????? ???????????????? ???? ???? ? ??????????? ? ??????????? ????????? (III ??????)",1,0.9355593919754028
1711,"??????????? ???????????? ""??????????""
?????????? ?????????: ???????? ? ????
# ???????
## ?????????????? ??????? ??????????",0,0.13772858679294586
406,"??????????? ???????????? ""??? ????? ?????""
?????????? ?????????: ????????
# ???????
## ????????????? ???????",0,0.10347528755664825
44,"??????????? ???????????? ""?????? ???""
?????????? ?????????: ???????? ? ????
# ???????
## ?????????????? ???????",0,0.07231591641902924
1260,"??????????? ???????????? ""??????? ?????""
?????????? ?????????: ????????
# ???????
## ?????????????? ???????
### ??????????? (??????????)",0,0.22000622749328613
603,"??????????? ???????????? ""?????? ? ??????????? ?????????? (???????? ???????????? ?  ?????????-?????????????? ?????????)""
?????????? ?????????: ????????
# ???????
## ????????? ??????",1,0.4541245698928833
1632,"??????????? ???????????? ""???????????? ?????????? ? ???????? ??????????????? ?????????""
?????????? ?????????: ????????
# ???????
## ????????????? ???????
### ????????? ? ????? ?????????? ?????????????? ????????????? ? ????????? ? ???????????? ???????????? ? ????????????? ???????????",1,0.7070521116256714
1402,"??????????? ???????????? ""?????????????? ?????????? ? ????????""
?????????? ?????????: ????????
# ???????
## ????????????? ???????",0,0.07731811702251434
1752,"??????????? ???????????? ""????? ????????-??????? ??????? ? ???""
?????????? ?????????: 
# ???????
## ???????????? ???????????? ??????? ??????????? ????? ?????????????? ???????:",0,0.8173224925994873
816,"??????????? ???????????? ""??????? ????????????? ????????""
?????????? ?????????: ???????? ? ????
# ???????
## ????????????? ???????",0,0.13510677218437195
854,"??????????? ???????????? ""???????? ??????????? ? ?????""
?????????? ?????????: ????
# ???????
## ?????? ?????????????? ???????",0,0.15941627323627472
264,"??????????? ???????????? ""?????????? ? ?????""
?????????? ?????????: ????
# ???????
## ????????? ????????? (????????, ???????????????, ????????? ?? ???????)",1,0.7551307678222656
1146,"??????????? ???????????? ""??????????????? ????????? ?????????""
?????????? ?????????: ????????
# ???????
## ????????????? ???????",0,0.06800667941570282
2130,"??????????? ???????????? ""?????????? ??????????? ??????????""
?????????? ?????????: ????????
# ???????
## ?????????????? ???????",0,0.07917993515729904
1258,"??????????? ???????????? ""???????????? ?????""
?????????? ?????????: ???????? ? ????
# ???????
## ????????????? ???????",0,0.12434723228216171
606,"??????????? ???????????? ""5q-??????????????? ?????????? ???????? ???????""
?????????? ?????????: ????????
# ???????
## ??????????????? ???????",0,0.2174885869026184
74,"??????????? ???????????? ""?????? ?????????????? ?????????????? (??????????? ?????????????? ????????????????? ??????????????????????)""
?????????? ?????????: ????
# ???????
## ?????????????? ???????",0,0.5474147796630859
2206,"??????????? ???????????? ""????????? ?????? (????????????)""
?????????? ?????????: ???????? ? ????
# ???????
## ?????????????? ???????
### ??????? ??????????? ?????? ????? ?/??? ?? ?????? ??????????",0,0.8789560794830322
1959,"??????????? ???????????? ""???? ?????? ?????? ????????-??????? ???????""
?????????? ?????????: ???????? ? ????
# ???????
## ??????? ???",0,0.1240416020154953
416,"??????????? ???????????? ""??????????? ??????? ??????? (???) ? ???????? ?????????, ??????????? ? ???????????? ??????????? ??????""
?????????? ?????????: ????????
# ???????
## ?????????????? ???????
### ??????? ???? ????????? ?????????????",0,0.5682875514030457
1856,"??????????? ???????????? ""???????????????????? ??????????? ???????""
?????????? ?????????: ????????
# ???????
## ????????????? ???????",0,0.0690346360206604
1118,"??????????? ???????????? ""???????????? ??????, ???????????? ???????????? ????????????""
?????????? ?????????: 
# ???????
## ?????????? ??????? ?? ?? ?????? ?????",0,0.5104847550392151
1176,"??????????? ???????????? ""??????????? ?????????? ??????????? (??????????? ???????????)""
?????????? ?????????: ????????
# ???????
## ???????? ???????",0,0.12719151377677917
1772,"??????????? ???????????? ""?????????? ? ?????""
?????????? ?????????: ????
# ???????
## ??????????? ???????????? ?????????",1,0.13676394522190094
1521,"??????????? ???????????? ""???????????? ??????""
?????????? ?????????: ????????
# ???????
## ?????????????? ???????",0,0.11627093702554703
1278,"??????????? ???????????? ""??????? ????????""
?????????? ?????????: ???????? ? ????
# ???????
## ??????? ?????????? ? ?????????? ????????????? ??????? ????????",1,0.7905722260475159
1984,"??????????? ???????????? ""5q-??????????????? ?????????? ???????? ???????""
?????????? ?????????: ????????
# ???????
## ????????????? ???????",0,0.09070662409067154
910,"??????????? ???????????? ""????????""
?????????? ?????????: ????????
# ???????
## ????????????? ???????",0,0.13190355896949768
1529,"??????????? ???????????? ""???????? ??????? ?????""
?????????? ?????????: ????
# ???????
## ????????????? ???????",0,0.11297007650136948
2097,"??????????? ???????????? ""??????????? ?????? ????????? ???????""
?????????? ?????????: ???????? ? ????
# ???????
## ????????????? ???????????????????????",0,0.7551149725914001
1926,"??????????? ???????????? ""?????? ???????????????? ??????""
?????????? ?????????: ????????
# ???????
## ?????????????? ???????",0,0.09058235585689545
1376,"??????????? ???????????? ""????????????? ???????""
?????????? ?????????: ???????? ? ????
# ???????
## ????????????? ???????",0,0.10704541206359863
1410,"??????????? ???????????? ""??????????? ??????????""
?????????? ?????????: ????????
# ???????
## ????????????? ???????
### ????????????????? ??????????",0,0.7494088411331177
1610,"??????????? ???????????? ""??????????? ???????? ????? ????????. ??????????? ???????? ?????? ?????, ????? ? ?????""
?????????? ?????????: ???????? ? ????
# ???????
## ???????? ?????????????????? ??????????? ??????",0,0.5884643793106079
248,"??????????? ???????????? ""????????? ?????? (????????????)""
?????????? ?????????: ???????? ? ????
# ???????
## ?????????????? ???????
### ??????? ?????? - ??????? ????????",1,0.8264492750167847
882,"??????????? ???????????? ""???????????? ????????? ??????""
?????????? ?????????: ???????? ? ????
# ???????
## ????????????? ???????",0,0.11075963079929352
699,"??????????? ???????????? ""??? ?????????????? ???????""
?????????? ?????????: ???????? ? ????
# ???????
## ????????????? ???????",0,0.10240968316793442
926,"??????????? ???????????? ""???????? ???? ??????????""
?????????? ?????????: ????
# ???????
## ?????? ?????? ???????",0,0.12653115391731262
2048,"??????????? ???????????? ""???????? ??????? ? ???????""
?????????? ?????????: ???????? ? ????
# ???????
## ???? ???????",0,0.08599432557821274
507,"??????????? ???????????? ""??? ???????? ?????""
?????????? ?????????: ????????
# ???????
## ???????????? ? ??????? ????????? ? ???",1,0.37688305974006653
920,"??????????? ???????????? ""???????? ???????????????""
?????????? ?????????: ????
# ???????
## ??????? ????????? ? ??????????? ???",1,0.11654683947563171
212,"??????????? ???????????? ""?????????? ???? ????????""
?????????? ?????????: ???????? ? ????
# ???????
## ??????? ? ?????? ?????????????? ???????? ????????",1,0.5750114917755127
1540,"??????????? ???????????? ""??????????""
?????????? ?????????: ????????
# ???????
## ?????????? ???????????????? ? ?????? ????????????? ? ??????? ??????? ??????????",1,0.7451844811439514
